avgPasses,isSamePos,diffInRank,meanDegree,betwPerGameP2,avgPCPercPerP1,p1,p2,weight
7.33333333333,0,0,7.642857142857143,2.1587301587301586,0.9266666666666666,21,3,9
3.5,0,0,7.642857142857143,2.7028439153439145,0.9266666666666666,21,2,4
9.83333333333,1,0,7.642857142857143,3.1569504569504567,0.9266666666666666,21,4,13
2.0,1,0,7.642857142857143,0.45728114478114473,0.9266666666666666,21,7,3
2.5,1,0,7.642857142857143,0.6021224146224146,0.9266666666666666,21,8,2
1.5,0,0,7.642857142857143,0.3910774410774411,0.7716666666666667,22,11,1
4.16666666667,1,0,7.642857142857143,2.5658790283790283,0.7716666666666667,22,10,4
2.83333333333,0,0,7.642857142857143,2.1587301587301586,0.7716666666666667,22,3,2
4.5,0,0,7.642857142857143,2.7028439153439145,0.7716666666666667,22,2,6
3.66666666667,1,0,7.642857142857143,3.1569504569504567,0.7716666666666667,22,4,5
0.833333333333,1,0,7.642857142857143,0.45728114478114473,0.7716666666666667,22,7,4
1.16666666667,0,0,7.642857142857143,1.0832732082732084,0.7716666666666667,22,24,4
0.833333333333,0,0,7.642857142857143,2.7028439153439145,0.64,19,2,1
1.16666666667,0,0,7.642857142857143,3.2857864357864357,0.64,19,21,1
0.166666666667,0,0,7.642857142857143,1.0832732082732084,0.37166666666666665,18,24,1
0.333333333333,1,0,7.642857142857143,1.1574134199134198,0.37166666666666665,18,19,1
0.833333333333,0,0,7.642857142857143,2.1587301587301586,0.37166666666666665,18,3,2
0.166666666667,0,0,7.642857142857143,1.207545695045695,0.37166666666666665,18,26,1
4.16666666667,1,0,7.642857142857143,1.0832732082732084,0.8133333333333332,26,24,13
2.0,0,0,7.642857142857143,2.5658790283790283,0.8133333333333332,26,10,1
0.833333333333,0,0,7.642857142857143,0.11978114478114478,0.8133333333333332,26,13,2
8.16666666667,0,0,7.642857142857143,3.2857864357864357,0.8133333333333332,26,21,9
1.16666666667,0,0,7.642857142857143,1.2065536315536314,0.8133333333333332,26,22,1
6.16666666667,1,0,7.642857142857143,2.1587301587301586,0.8133333333333332,26,3,7
6.83333333333,0,0,7.642857142857143,3.1569504569504567,0.8133333333333332,26,4,8
1.83333333333,0,0,7.642857142857143,0.45728114478114473,0.8133333333333332,26,7,5
0.833333333333,0,0,7.642857142857143,0.3910774410774411,0.7716666666666666,3,11,3
7.16666666667,0,0,7.642857142857143,2.5658790283790283,0.7716666666666666,3,10,14
5.33333333333,1,0,7.642857142857143,1.207545695045695,0.7716666666666666,3,26,9
5.16666666667,0,0,7.642857142857143,3.2857864357864357,0.7716666666666666,3,21,5
1.66666666667,0,0,7.642857142857143,1.2065536315536314,0.7716666666666666,3,22,1
0.5,0,0,7.642857142857143,0.21759259259259256,0.7716666666666666,3,18,1
4.83333333333,0,0,7.642857142857143,3.1569504569504567,0.7716666666666666,3,4,6
2.0,1,0,7.642857142857143,1.0832732082732084,0.7716666666666666,3,24,3
2.83333333333,0,0,7.642857142857143,0.6021224146224146,0.7716666666666666,3,8,2
0.666666666667,0,0,7.642857142857143,0.3910774410774411,0.75,2,11,2
4.33333333333,0,0,7.642857142857143,2.5658790283790283,0.75,2,10,3
0.333333333333,0,0,7.642857142857143,0.11978114478114478,0.75,2,13,1
3.0,0,0,7.642857142857143,3.2857864357864357,0.75,2,21,2
5.5,0,0,7.642857142857143,1.2065536315536314,0.75,2,22,7
0.833333333333,0,0,7.642857142857143,1.1574134199134198,0.75,2,19,1
1.33333333333,1,0,7.642857142857143,1.207545695045695,0.75,2,26,1
6.16666666667,0,0,7.642857142857143,3.1569504569504567,0.75,2,4,5
0.666666666667,0,0,7.642857142857143,0.45728114478114473,0.75,2,7,4
4.16666666667,1,0,7.642857142857143,1.0832732082732084,0.75,2,24,5
2.83333333333,0,0,7.642857142857143,0.6021224146224146,0.75,2,8,1
3.0,0,0,7.642857142857143,0.3910774410774411,0.8916666666666666,4,11,3
8.83333333333,1,0,7.642857142857143,2.5658790283790283,0.8916666666666666,4,10,15
3.0,0,0,7.642857142857143,1.207545695045695,0.8916666666666666,4,26,2
10.6666666667,1,0,7.642857142857143,3.2857864357864357,0.8916666666666666,4,21,9
5.66666666667,1,0,7.642857142857143,1.2065536315536314,0.8916666666666666,4,22,8
0.833333333333,0,0,7.642857142857143,0.21759259259259256,0.8916666666666666,4,18,4
3.5,0,0,7.642857142857143,2.1587301587301586,0.8916666666666666,4,3,4
6.16666666667,0,0,7.642857142857143,2.7028439153439145,0.8916666666666666,4,2,9
1.5,1,0,7.642857142857143,0.45728114478114473,0.8916666666666666,4,7,7
6.5,1,0,7.642857142857143,0.6021224146224146,0.8916666666666666,4,8,3
0.5,0,0,7.642857142857143,0.3910774410774411,0.5549999999999999,7,11,1
1.5,0,0,7.642857142857143,1.0832732082732084,0.5549999999999999,7,24,4
0.166666666667,0,0,7.642857142857143,0.11978114478114478,0.5549999999999999,7,13,1
2.0,1,0,7.642857142857143,3.2857864357864357,0.5549999999999999,7,21,6
1.0,1,0,7.642857142857143,1.2065536315536314,0.5549999999999999,7,22,6
0.5,0,0,7.642857142857143,1.207545695045695,0.5549999999999999,7,26,2
0.333333333333,0,0,7.642857142857143,2.1587301587301586,0.5549999999999999,7,3,1
1.33333333333,0,0,7.642857142857143,2.7028439153439145,0.5549999999999999,7,2,7
1.83333333333,1,0,7.642857142857143,3.1569504569504567,0.5549999999999999,7,4,8
1.0,0,0,7.642857142857143,2.5658790283790283,0.6316666666666666,24,10,3
1.16666666667,0,0,7.642857142857143,0.11978114478114478,0.6316666666666666,24,13,2
4.66666666667,0,0,7.642857142857143,3.2857864357864357,0.6316666666666666,24,21,7
0.333333333333,0,0,7.642857142857143,1.2065536315536314,0.6316666666666666,24,22,1
4.66666666667,1,0,7.642857142857143,1.207545695045695,0.6316666666666666,24,26,4
2.66666666667,1,0,7.642857142857143,2.1587301587301586,0.6316666666666666,24,3,3
3.33333333333,1,0,7.642857142857143,2.7028439153439145,0.6316666666666666,24,2,8
4.5,0,0,7.642857142857143,3.1569504569504567,0.6316666666666666,24,4,7
1.33333333333,0,0,7.642857142857143,0.45728114478114473,0.6316666666666666,24,7,7
0.833333333333,0,0,7.642857142857143,0.6021224146224146,0.6316666666666666,24,8,1
1.33333333333,0,0,7.642857142857143,1.0832732082732084,0.7233333333333334,8,24,2
5.0,1,0,7.642857142857143,2.5658790283790283,0.7233333333333334,8,10,2
0.166666666667,0,0,7.642857142857143,0.11978114478114478,0.7233333333333334,8,13,1
2.83333333333,1,0,7.642857142857143,3.2857864357864357,0.7233333333333334,8,21,1
2.66666666667,1,0,7.642857142857143,1.2065536315536314,0.7233333333333334,8,22,1
4.16666666667,1,0,7.642857142857143,3.1569504569504567,0.7233333333333334,8,4,1
1.0,0,1,7.928571428571429,1.9519300144300142,0.4833333333333333,11,42,1
0.833333333333,0,1,7.928571428571429,3.6691919191919187,0.4833333333333333,11,7,1
0.333333333333,1,1,7.928571428571429,1.6485449735449735,0.4833333333333333,11,22,2
0.666666666667,0,1,7.928571428571429,1.3551046176046178,0.6616666666666666,10,25,2
2.16666666667,0,1,7.928571428571429,0.9050986050986051,0.6616666666666666,10,15,5
3.66666666667,0,1,7.928571428571429,1.1327441077441078,0.6616666666666666,10,21,8
1.83333333333,0,1,7.928571428571429,1.6485449735449735,0.6616666666666666,10,22,3
0.166666666667,0,1,7.928571428571429,0.2732804232804233,0.6616666666666666,10,3,1
1.33333333333,0,1,7.928571428571429,0.6982864357864358,0.6616666666666666,10,8,1
2.33333333333,0,1,7.928571428571429,1.3551046176046178,0.6433333333333333,26,25,3
2.66666666667,0,1,7.928571428571429,1.1327441077441078,0.6433333333333333,26,21,6
5.5,1,1,7.928571428571429,1.6485449735449735,0.6433333333333333,26,22,3
3.33333333333,0,1,7.928571428571429,1.9519300144300142,0.6433333333333333,26,42,4
1.5,0,1,7.928571428571429,0.3805615680615681,0.6433333333333333,26,1,6
0.5,1,1,7.928571428571429,0.2732804232804233,0.6433333333333333,26,3,3
3.83333333333,1,1,7.928571428571429,1.2490860990860988,0.6433333333333333,26,4,3
3.0,0,1,7.928571428571429,0.6982864357864358,0.6433333333333333,26,8,4
1.33333333333,0,1,7.928571428571429,0.38486652236652236,0.88,15,10,3
2.16666666667,1,1,7.928571428571429,1.1327441077441078,0.88,15,21,7
0.333333333333,0,1,7.928571428571429,1.6485449735449735,0.88,15,22,1
1.33333333333,1,1,7.928571428571429,1.3551046176046178,0.88,15,25,1
3.0,1,1,7.928571428571429,1.9519300144300142,0.88,15,42,4
0.333333333333,0,1,7.928571428571429,0.3805615680615681,0.88,15,1,1
3.5,0,1,7.928571428571429,0.2732804232804233,0.88,15,3,9
1.83333333333,0,1,7.928571428571429,1.2490860990860988,0.88,15,4,1
1.66666666667,1,1,7.928571428571429,3.6691919191919187,0.88,15,7,5
2.83333333333,1,1,7.928571428571429,0.6982864357864358,0.88,15,8,2
3.5,0,1,7.928571428571429,0.38486652236652236,0.5683333333333334,21,10,5
1.66666666667,0,1,7.928571428571429,1.0535834535834538,0.5683333333333334,21,26,2
2.0,1,1,7.928571428571429,0.9050986050986051,0.5683333333333334,21,15,5
2.33333333333,0,1,7.928571428571429,1.6485449735449735,0.5683333333333334,21,22,5
2.0,1,1,7.928571428571429,1.3551046176046178,0.5683333333333334,21,25,5
1.5,0,1,7.928571428571429,0.8791125541125541,0.5683333333333334,21,16,1
7.16666666667,1,1,7.928571428571429,1.9519300144300142,0.5683333333333334,21,42,13
0.666666666667,0,1,7.928571428571429,0.2732804232804233,0.5683333333333334,21,3,4
2.16666666667,0,1,7.928571428571429,1.2490860990860988,0.5683333333333334,21,4,1
4.0,1,1,7.928571428571429,3.6691919191919187,0.5683333333333334,21,7,2
1.16666666667,1,1,7.928571428571429,0.6982864357864358,0.5683333333333334,21,8,6
1.83333333333,0,1,7.928571428571429,1.3551046176046178,0.7266666666666667,22,25,1
2.33333333333,1,1,7.928571428571429,1.0535834535834538,0.7266666666666667,22,26,4
0.333333333333,0,1,7.928571428571429,0.9050986050986051,0.7266666666666667,22,15,1
2.83333333333,0,1,7.928571428571429,1.1327441077441078,0.7266666666666667,22,21,5
1.66666666667,0,1,7.928571428571429,0.38486652236652236,0.7266666666666667,22,10,2
2.16666666667,0,1,7.928571428571429,0.8791125541125541,0.7266666666666667,22,16,2
2.0,0,1,7.928571428571429,1.9519300144300142,0.7266666666666667,22,42,3
6.5,0,1,7.928571428571429,3.6691919191919187,0.7266666666666667,22,7,2
5.83333333333,0,1,7.928571428571429,0.6982864357864358,0.7266666666666667,22,8,10
0.833333333333,0,1,7.928571428571429,0.38486652236652236,0.7733333333333333,25,10,1
3.0,0,1,7.928571428571429,1.0535834535834538,0.7733333333333333,25,26,9
2.16666666667,1,1,7.928571428571429,0.9050986050986051,0.7733333333333333,25,15,4
2.83333333333,1,1,7.928571428571429,1.1327441077441078,0.7733333333333333,25,21,4
2.0,0,1,7.928571428571429,1.6485449735449735,0.7733333333333333,25,22,3
0.666666666667,0,1,7.928571428571429,0.8791125541125541,0.7733333333333333,25,16,1
4.0,1,1,7.928571428571429,1.9519300144300142,0.7733333333333333,25,42,6
0.333333333333,0,1,7.928571428571429,0.2732804232804233,0.7733333333333333,25,3,2
1.5,0,1,7.928571428571429,1.2490860990860988,0.7733333333333333,25,4,2
1.33333333333,1,1,7.928571428571429,3.6691919191919187,0.7733333333333333,25,7,2
2.16666666667,1,1,7.928571428571429,0.6982864357864358,0.7733333333333333,25,8,4
0.833333333333,0,1,7.928571428571429,0.25066137566137564,0.7283333333333334,16,11,1
2.5,0,1,7.928571428571429,1.1327441077441078,0.7283333333333334,16,21,3
2.16666666667,0,1,7.928571428571429,0.38486652236652236,0.6,42,10,5
2.66666666667,0,1,7.928571428571429,1.0535834535834538,0.6,42,26,2
1.83333333333,1,1,7.928571428571429,0.9050986050986051,0.6,42,15,2
7.0,1,1,7.928571428571429,1.1327441077441078,0.6,42,21,10
2.83333333333,0,1,7.928571428571429,1.6485449735449735,0.6,42,22,4
3.16666666667,1,1,7.928571428571429,1.3551046176046178,0.6,42,25,5
0.333333333333,0,1,7.928571428571429,0.2732804232804233,0.6,42,3,2
4.5,0,1,7.928571428571429,1.2490860990860988,0.6,42,4,2
2.0,1,1,7.928571428571429,0.6982864357864358,0.6,42,8,5
2.16666666667,0,1,7.928571428571429,0.38486652236652236,0.8416666666666667,1,10,6
2.83333333333,0,1,7.928571428571429,1.0535834535834538,0.8416666666666667,1,26,3
0.833333333333,0,1,7.928571428571429,0.9050986050986051,0.8416666666666667,1,15,3
0.833333333333,0,1,7.928571428571429,1.6485449735449735,0.8416666666666667,1,22,2
0.333333333333,0,1,7.928571428571429,1.3551046176046178,0.8416666666666667,1,25,1
0.666666666667,0,1,7.928571428571429,1.9519300144300142,0.8416666666666667,1,42,1
1.33333333333,0,1,7.928571428571429,0.2732804232804233,0.8416666666666667,1,3,5
3.83333333333,0,1,7.928571428571429,1.2490860990860988,0.8416666666666667,1,4,2
0.166666666667,0,1,7.928571428571429,0.38486652236652236,0.2733333333333333,3,10,1
0.166666666667,1,1,7.928571428571429,1.0535834535834538,0.2733333333333333,3,26,1
4.66666666667,0,1,7.928571428571429,0.9050986050986051,0.2733333333333333,3,15,9
0.333333333333,0,1,7.928571428571429,1.1327441077441078,0.2733333333333333,3,21,2
0.5,0,1,7.928571428571429,1.3551046176046178,0.2733333333333333,3,25,3
0.5,0,1,7.928571428571429,1.9519300144300142,0.2733333333333333,3,42,3
0.166666666667,0,1,7.928571428571429,0.3805615680615681,0.2733333333333333,3,1,1
2.33333333333,1,1,7.928571428571429,1.2490860990860988,0.2733333333333333,3,4,7
0.166666666667,0,1,7.928571428571429,3.6691919191919187,0.2733333333333333,3,7,1
0.666666666667,0,1,7.928571428571429,0.6982864357864358,0.2733333333333333,3,8,1
0.5,0,1,7.928571428571429,0.38486652236652236,0.7866666666666667,4,10,1
5.66666666667,1,1,7.928571428571429,1.0535834535834538,0.7866666666666667,4,26,4
2.83333333333,0,1,7.928571428571429,0.9050986050986051,0.7866666666666667,4,15,2
0.5,1,1,7.928571428571429,1.6485449735449735,0.7866666666666667,4,22,1
1.16666666667,0,1,7.928571428571429,1.3551046176046178,0.7866666666666667,4,25,2
4.5,0,1,7.928571428571429,1.9519300144300142,0.7866666666666667,4,42,2
3.16666666667,0,1,7.928571428571429,0.3805615680615681,0.7866666666666667,4,1,3
3.5,1,1,7.928571428571429,0.2732804232804233,0.7866666666666667,4,3,9
1.83333333333,0,1,7.928571428571429,3.6691919191919187,0.7866666666666667,4,7,1
0.833333333333,0,1,7.928571428571429,0.25066137566137564,0.7933333333333332,7,11,1
1.0,1,1,7.928571428571429,1.3551046176046178,0.7933333333333332,7,25,3
1.33333333333,0,1,7.928571428571429,1.0535834535834538,0.7933333333333332,7,26,1
1.33333333333,1,1,7.928571428571429,0.9050986050986051,0.7933333333333332,7,15,2
2.5,0,1,7.928571428571429,0.8791125541125541,0.7933333333333332,7,16,1
1.0,0,1,7.928571428571429,0.2732804232804233,0.7933333333333332,7,3,5
1.66666666667,0,1,7.928571428571429,1.2490860990860988,0.7933333333333332,7,4,1
1.83333333333,0,1,7.928571428571429,0.38486652236652236,0.6116666666666667,8,10,1
0.833333333333,0,1,7.928571428571429,1.0535834535834538,0.6116666666666667,8,26,3
2.0,1,1,7.928571428571429,1.1327441077441078,0.6116666666666667,8,21,9
4.83333333333,0,1,7.928571428571429,1.6485449735449735,0.6116666666666667,8,22,7
2.33333333333,1,1,7.928571428571429,1.3551046176046178,0.6116666666666667,8,25,7
3.0,1,1,7.928571428571429,1.9519300144300142,0.6116666666666667,8,42,4
1.33333333333,0,1,7.928571428571429,0.2732804232804233,0.6116666666666667,8,3,4
1.5,0,1,7.928571428571429,1.2490860990860988,0.6116666666666667,8,4,1
0.333333333333,1,0,8.642857142857142,0.9667989417989418,0.30833333333333335,11,10,2
0.5,0,0,8.642857142857142,0.34530423280423284,0.30833333333333335,11,39,3
2.33333333333,0,0,8.642857142857142,2.4458333333333333,0.30833333333333335,11,17,2
1.83333333333,0,0,8.642857142857142,0.9255291005291003,0.30833333333333335,11,23,4
0.833333333333,1,0,8.642857142857142,4.715873015873016,0.30833333333333335,11,16,5
0.333333333333,0,0,8.642857142857142,0.9137566137566138,0.30833333333333335,11,6,1
0.5,1,0,8.642857142857142,0.5157407407407407,0.30833333333333335,11,8,3
1.0,1,0,8.642857142857142,1.2378968253968252,0.395,10,11,6
1.0,0,0,8.642857142857142,0.34530423280423284,0.395,10,39,6
0.166666666667,1,0,8.642857142857142,1.5017195767195768,0.395,10,15,1
1.66666666667,0,0,8.642857142857142,2.4458333333333333,0.395,10,17,5
3.33333333333,1,0,8.642857142857142,4.715873015873016,0.395,10,16,9
1.83333333333,1,0,8.642857142857142,2.708002645502645,0.395,10,19,5
1.33333333333,0,0,8.642857142857142,0.9255291005291003,0.395,10,23,3
0.166666666667,0,0,8.642857142857142,0.32043650793650796,0.395,10,1,1
1.83333333333,0,0,8.642857142857142,1.6911375661375663,0.395,10,3,1
1.5,0,0,8.642857142857142,2.245701058201058,0.395,10,4,5
0.333333333333,0,0,8.642857142857142,0.9137566137566138,0.395,10,6,2
0.333333333333,0,0,8.642857142857142,0.8015873015873015,0.395,10,9,2
1.0,1,0,8.642857142857142,0.5157407407407407,0.395,10,8,6
1.16666666667,0,0,8.642857142857142,1.2378968253968252,0.25,39,11,7
1.16666666667,0,0,8.642857142857142,0.9667989417989418,0.25,39,10,7
0.5,0,0,8.642857142857142,2.4458333333333333,0.25,39,17,3
0.833333333333,0,0,8.642857142857142,4.715873015873016,0.25,39,16,2
0.333333333333,0,0,8.642857142857142,2.708002645502645,0.25,39,19,2
0.166666666667,0,0,8.642857142857142,0.9255291005291003,0.25,39,23,1
0.5,1,0,8.642857142857142,2.245701058201058,0.25,39,4,3
0.166666666667,1,0,8.642857142857142,0.9137566137566138,0.25,39,6,1
0.166666666667,0,0,8.642857142857142,0.5157407407407407,0.25,39,8,1
0.166666666667,1,0,8.642857142857142,0.9667989417989418,0.8700000000000001,15,10,1
0.666666666667,0,0,8.642857142857142,0.34530423280423284,0.8700000000000001,15,39,1
1.66666666667,0,0,8.642857142857142,2.4458333333333333,0.8700000000000001,15,17,3
2.5,1,0,8.642857142857142,2.708002645502645,0.8700000000000001,15,19,1
0.166666666667,0,0,8.642857142857142,0.32043650793650796,0.8700000000000001,15,1,1
0.833333333333,0,0,8.642857142857142,1.6911375661375663,0.8700000000000001,15,3,1
1.16666666667,0,0,8.642857142857142,2.245701058201058,0.8700000000000001,15,4,1
0.333333333333,0,0,8.642857142857142,0.9137566137566138,0.8700000000000001,15,6,2
1.0,0,0,8.642857142857142,0.8015873015873015,0.8700000000000001,15,9,1
0.833333333333,1,0,8.642857142857142,0.5157407407407407,0.8700000000000001,15,8,2
1.0,0,0,8.642857142857142,1.2378968253968252,0.6533333333333333,17,11,1
1.5,0,0,8.642857142857142,0.9667989417989418,0.6533333333333333,17,10,6
0.166666666667,0,0,8.642857142857142,0.34530423280423284,0.6533333333333333,17,39,1
2.0,0,0,8.642857142857142,1.5017195767195768,0.6533333333333333,17,15,2
3.66666666667,0,0,8.642857142857142,4.715873015873016,0.6533333333333333,17,16,3
4.16666666667,0,0,8.642857142857142,2.708002645502645,0.6533333333333333,17,19,2
1.33333333333,0,0,8.642857142857142,0.9255291005291003,0.6533333333333333,17,23,1
2.33333333333,0,0,8.642857142857142,1.6911375661375663,0.6533333333333333,17,3,4
0.833333333333,0,0,8.642857142857142,0.9137566137566138,0.6533333333333333,17,6,3
0.5,1,0,8.642857142857142,0.8015873015873015,0.6533333333333333,17,9,1
1.83333333333,1,0,8.642857142857142,0.9667989417989418,0.72,16,10,4
0.833333333333,0,0,8.642857142857142,0.34530423280423284,0.72,16,39,3
5.83333333333,0,0,8.642857142857142,2.4458333333333333,0.72,16,17,6
2.33333333333,0,0,8.642857142857142,0.9255291005291003,0.72,16,23,4
2.83333333333,0,0,8.642857142857142,1.6911375661375663,0.72,16,3,2
4.0,0,0,8.642857142857142,2.245701058201058,0.72,16,4,2
0.166666666667,0,0,8.642857142857142,0.9137566137566138,0.72,16,6,1
2.0,1,0,8.642857142857142,0.5157407407407407,0.72,16,8,2
1.5,1,0,8.642857142857142,0.9667989417989418,0.7033333333333334,19,10,2
0.166666666667,0,0,8.642857142857142,0.34530423280423284,0.7033333333333334,19,39,1
4.66666666667,0,0,8.642857142857142,2.4458333333333333,0.7033333333333334,19,17,2
1.83333333333,0,0,8.642857142857142,0.9255291005291003,0.7033333333333334,19,23,1
4.83333333333,0,0,8.642857142857142,1.6911375661375663,0.7033333333333334,19,3,4
0.333333333333,0,0,8.642857142857142,0.9137566137566138,0.7033333333333334,19,6,1
2.5,1,0,8.642857142857142,0.5157407407407407,0.7033333333333334,19,8,2
1.33333333333,0,0,8.642857142857142,1.2378968253968252,0.5966666666666667,23,11,2
1.0,0,0,8.642857142857142,0.9667989417989418,0.5966666666666667,23,10,1
0.833333333333,0,0,8.642857142857142,0.34530423280423284,0.5966666666666667,23,39,5
1.0,0,0,8.642857142857142,1.5017195767195768,0.5966666666666667,23,15,1
1.16666666667,0,0,8.642857142857142,2.4458333333333333,0.5966666666666667,23,17,3
1.33333333333,0,0,8.642857142857142,2.708002645502645,0.5966666666666667,23,19,1
1.16666666667,0,0,8.642857142857142,1.6911375661375663,0.5966666666666667,23,3,1
0.333333333333,0,0,8.642857142857142,0.9137566137566138,0.5966666666666667,23,6,1
0.166666666667,0,0,8.642857142857142,0.5157407407407407,0.5966666666666667,23,8,1
0.333333333333,0,0,8.642857142857142,0.9667989417989418,0.6299999999999999,1,10,2
0.166666666667,0,0,8.642857142857142,0.9255291005291003,0.6299999999999999,1,23,1
0.333333333333,0,0,8.642857142857142,4.715873015873016,0.6299999999999999,1,16,1
4.16666666667,0,0,8.642857142857142,2.245701058201058,0.6299999999999999,1,4,8
2.33333333333,0,0,8.642857142857142,0.9137566137566138,0.6299999999999999,1,6,10
0.666666666667,0,0,8.642857142857142,0.5157407407407407,0.6299999999999999,1,8,4
1.5,0,0,8.642857142857142,0.9667989417989418,0.7333333333333334,3,10,4
6.16666666667,0,0,8.642857142857142,2.4458333333333333,0.7333333333333334,3,17,6
2.5,0,0,8.642857142857142,4.715873015873016,0.7333333333333334,3,16,1
2.5,0,0,8.642857142857142,0.9255291005291003,0.7333333333333334,3,23,4
0.333333333333,0,0,8.642857142857142,0.32043650793650796,0.7333333333333334,3,1,2
1.0,1,0,8.642857142857142,0.9137566137566138,0.7333333333333334,3,6,3
0.666666666667,0,0,8.642857142857142,0.8015873015873015,0.7333333333333334,3,9,4
1.16666666667,0,0,8.642857142857142,0.5157407407407407,0.7333333333333334,3,8,5
3.33333333333,0,0,8.642857142857142,0.9667989417989418,0.9483333333333334,4,10,10
2.16666666667,1,0,8.642857142857142,0.34530423280423284,0.9483333333333334,4,39,9
2.0,0,0,8.642857142857142,1.5017195767195768,0.9483333333333334,4,15,2
5.0,0,0,8.642857142857142,4.715873015873016,0.9483333333333334,4,16,3
2.83333333333,0,0,8.642857142857142,2.708002645502645,0.9483333333333334,4,19,2
3.33333333333,0,0,8.642857142857142,0.32043650793650796,0.9483333333333334,4,1,4
0.666666666667,1,0,8.642857142857142,1.6911375661375663,0.9483333333333334,4,3,1
2.16666666667,1,0,8.642857142857142,0.9137566137566138,0.9483333333333334,4,6,6
4.66666666667,0,0,8.642857142857142,0.5157407407407407,0.9483333333333334,4,8,7
0.333333333333,0,0,8.642857142857142,1.2378968253968252,0.30500000000000005,6,11,1
1.83333333333,0,0,8.642857142857142,0.9667989417989418,0.30500000000000005,6,10,11
0.166666666667,0,0,8.642857142857142,1.5017195767195768,0.30500000000000005,6,15,1
1.0,0,0,8.642857142857142,2.4458333333333333,0.30500000000000005,6,17,4
0.5,0,0,8.642857142857142,4.715873015873016,0.30500000000000005,6,16,3
1.0,0,0,8.642857142857142,2.708002645502645,0.30500000000000005,6,19,1
0.333333333333,0,0,8.642857142857142,0.9255291005291003,0.30500000000000005,6,23,1
1.16666666667,0,0,8.642857142857142,0.32043650793650796,0.30500000000000005,6,1,4
1.83333333333,1,0,8.642857142857142,1.6911375661375663,0.30500000000000005,6,3,5
2.16666666667,1,0,8.642857142857142,2.245701058201058,0.30500000000000005,6,4,6
1.83333333333,0,0,8.642857142857142,0.5157407407407407,0.30500000000000005,6,8,11
0.333333333333,0,0,8.642857142857142,0.9667989417989418,0.655,9,10,2
0.666666666667,0,0,8.642857142857142,1.6911375661375663,0.655,9,3,3
2.83333333333,0,0,8.642857142857142,1.5017195767195768,0.655,9,15,2
1.33333333333,0,0,8.642857142857142,2.245701058201058,0.655,9,4,1
0.5,1,0,8.642857142857142,1.2378968253968252,0.4683333333333334,8,11,3
1.5,1,0,8.642857142857142,0.9667989417989418,0.4683333333333334,8,10,9
1.0,0,0,8.642857142857142,0.34530423280423284,0.4683333333333334,8,39,6
2.5,0,0,8.642857142857142,2.4458333333333333,0.4683333333333334,8,17,4
4.0,1,0,8.642857142857142,4.715873015873016,0.4683333333333334,8,16,2
2.33333333333,1,0,8.642857142857142,2.708002645502645,0.4683333333333334,8,19,2
0.166666666667,0,0,8.642857142857142,0.32043650793650796,0.4683333333333334,8,1,1
2.83333333333,0,0,8.642857142857142,1.6911375661375663,0.4683333333333334,8,3,7
4.16666666667,0,0,8.642857142857142,2.245701058201058,0.4683333333333334,8,4,10
1.16666666667,0,0,8.642857142857142,0.9137566137566138,0.4683333333333334,8,6,7
