avgPasses,isSamePos,diffInRank,meanDegree,betwPerGameP1,betwPerGameP2,avgPassComplPerP1,avgPassComplPerP2,avgPassAttempPerP1,avgPassAttempPerP2,avgPCPercPerP1,avgPCPercPerP2,p1,p2,weight
2.0,1,0,7.642857142857143,3.2857864357864357,0.45728114478114473,57.666666666666664,11.833333333333332,57.666666666666664,11.833333333333332,0.9266666666666666,0.5549999999999999,21,7,3
2.5,1,0,7.642857142857143,3.2857864357864357,0.6021224146224146,57.666666666666664,25.0,57.666666666666664,25.0,0.9266666666666666,0.7233333333333334,21,8,2
1.5,0,0,7.642857142857143,1.2065536315536314,0.3910774410774411,27.333333333333336,8.333333333333334,27.333333333333336,8.333333333333334,0.7716666666666667,0.4683333333333333,22,11,1
4.16666666667,1,0,7.642857142857143,1.2065536315536314,2.5658790283790283,27.333333333333336,34.666666666666664,27.333333333333336,34.666666666666664,0.7716666666666667,0.6816666666666668,22,10,4
2.83333333333,0,0,7.642857142857143,1.2065536315536314,2.1587301587301586,27.333333333333336,38.333333333333336,27.333333333333336,38.333333333333336,0.7716666666666667,0.7716666666666666,22,3,2
4.5,0,0,7.642857142857143,1.2065536315536314,2.7028439153439145,27.333333333333336,35.83333333333333,27.333333333333336,35.83333333333333,0.7716666666666667,0.75,22,2,6
3.66666666667,1,0,7.642857142857143,1.2065536315536314,3.1569504569504567,27.333333333333336,68.33333333333333,27.333333333333336,68.33333333333333,0.7716666666666667,0.8916666666666666,22,4,5
0.833333333333,1,0,7.642857142857143,1.2065536315536314,0.45728114478114473,27.333333333333336,11.833333333333332,27.333333333333336,11.833333333333332,0.7716666666666667,0.5549999999999999,22,7,4
1.16666666667,0,0,7.642857142857143,1.2065536315536314,1.0832732082732084,27.333333333333336,31.333333333333336,27.333333333333336,31.333333333333336,0.7716666666666667,0.6316666666666666,22,24,4
0.833333333333,0,0,7.642857142857143,1.1574134199134198,2.7028439153439145,11.833333333333332,35.83333333333333,11.833333333333332,35.83333333333333,0.64,0.75,19,2,1
1.16666666667,0,0,7.642857142857143,1.1574134199134198,3.2857864357864357,11.833333333333332,57.666666666666664,11.833333333333332,57.666666666666664,0.64,0.9266666666666666,19,21,1
0.166666666667,0,0,7.642857142857143,0.21759259259259256,1.0832732082732084,2.5,31.333333333333336,2.5,31.333333333333336,0.37166666666666665,0.6316666666666666,18,24,1
0.333333333333,1,0,7.642857142857143,0.21759259259259256,1.1574134199134198,2.5,11.833333333333332,2.5,11.833333333333332,0.37166666666666665,0.64,18,19,1
0.833333333333,0,0,7.642857142857143,0.21759259259259256,2.1587301587301586,2.5,38.333333333333336,2.5,38.333333333333336,0.37166666666666665,0.7716666666666666,18,3,2
0.166666666667,0,0,7.642857142857143,0.21759259259259256,1.207545695045695,2.5,42.00000000000001,2.5,42.00000000000001,0.37166666666666665,0.8133333333333332,18,26,1
4.16666666667,1,0,7.642857142857143,1.207545695045695,1.0832732082732084,42.00000000000001,31.333333333333336,42.00000000000001,31.333333333333336,0.8133333333333332,0.6316666666666666,26,24,13
2.0,0,0,7.642857142857143,1.207545695045695,2.5658790283790283,42.00000000000001,34.666666666666664,42.00000000000001,34.666666666666664,0.8133333333333332,0.6816666666666668,26,10,1
0.833333333333,0,0,7.642857142857143,1.207545695045695,0.11978114478114478,42.00000000000001,5.833333333333334,42.00000000000001,5.833333333333334,0.8133333333333332,0.5,26,13,2
8.16666666667,0,0,7.642857142857143,1.207545695045695,3.2857864357864357,42.00000000000001,57.666666666666664,42.00000000000001,57.666666666666664,0.8133333333333332,0.9266666666666666,26,21,9
1.16666666667,0,0,7.642857142857143,1.207545695045695,1.2065536315536314,42.00000000000001,27.333333333333336,42.00000000000001,27.333333333333336,0.8133333333333332,0.7716666666666667,26,22,1
6.16666666667,1,0,7.642857142857143,1.207545695045695,2.1587301587301586,42.00000000000001,38.333333333333336,42.00000000000001,38.333333333333336,0.8133333333333332,0.7716666666666666,26,3,7
6.83333333333,0,0,7.642857142857143,1.207545695045695,3.1569504569504567,42.00000000000001,68.33333333333333,42.00000000000001,68.33333333333333,0.8133333333333332,0.8916666666666666,26,4,8
1.83333333333,0,0,7.642857142857143,1.207545695045695,0.45728114478114473,42.00000000000001,11.833333333333332,42.00000000000001,11.833333333333332,0.8133333333333332,0.5549999999999999,26,7,5
0.833333333333,0,0,7.642857142857143,2.1587301587301586,0.3910774410774411,38.333333333333336,8.333333333333334,38.333333333333336,8.333333333333334,0.7716666666666666,0.4683333333333333,3,11,3
7.16666666667,0,0,7.642857142857143,2.1587301587301586,2.5658790283790283,38.333333333333336,34.666666666666664,38.333333333333336,34.666666666666664,0.7716666666666666,0.6816666666666668,3,10,14
5.33333333333,1,0,7.642857142857143,2.1587301587301586,1.207545695045695,38.333333333333336,42.00000000000001,38.333333333333336,42.00000000000001,0.7716666666666666,0.8133333333333332,3,26,9
5.16666666667,0,0,7.642857142857143,2.1587301587301586,3.2857864357864357,38.333333333333336,57.666666666666664,38.333333333333336,57.666666666666664,0.7716666666666666,0.9266666666666666,3,21,5
1.66666666667,0,0,7.642857142857143,2.1587301587301586,1.2065536315536314,38.333333333333336,27.333333333333336,38.333333333333336,27.333333333333336,0.7716666666666666,0.7716666666666667,3,22,1
0.5,0,0,7.642857142857143,2.1587301587301586,0.21759259259259256,38.333333333333336,2.5,38.333333333333336,2.5,0.7716666666666666,0.37166666666666665,3,18,1
4.83333333333,0,0,7.642857142857143,2.1587301587301586,3.1569504569504567,38.333333333333336,68.33333333333333,38.333333333333336,68.33333333333333,0.7716666666666666,0.8916666666666666,3,4,6
2.0,1,0,7.642857142857143,2.1587301587301586,1.0832732082732084,38.333333333333336,31.333333333333336,38.333333333333336,31.333333333333336,0.7716666666666666,0.6316666666666666,3,24,3
2.83333333333,0,0,7.642857142857143,2.1587301587301586,0.6021224146224146,38.333333333333336,25.0,38.333333333333336,25.0,0.7716666666666666,0.7233333333333334,3,8,2
0.666666666667,0,0,7.642857142857143,2.7028439153439145,0.3910774410774411,35.83333333333333,8.333333333333334,35.83333333333333,8.333333333333334,0.75,0.4683333333333333,2,11,2
4.33333333333,0,0,7.642857142857143,2.7028439153439145,2.5658790283790283,35.83333333333333,34.666666666666664,35.83333333333333,34.666666666666664,0.75,0.6816666666666668,2,10,3
0.333333333333,0,0,7.642857142857143,2.7028439153439145,0.11978114478114478,35.83333333333333,5.833333333333334,35.83333333333333,5.833333333333334,0.75,0.5,2,13,1
3.0,0,0,7.642857142857143,2.7028439153439145,3.2857864357864357,35.83333333333333,57.666666666666664,35.83333333333333,57.666666666666664,0.75,0.9266666666666666,2,21,2
5.5,0,0,7.642857142857143,2.7028439153439145,1.2065536315536314,35.83333333333333,27.333333333333336,35.83333333333333,27.333333333333336,0.75,0.7716666666666667,2,22,7
0.833333333333,0,0,7.642857142857143,2.7028439153439145,1.1574134199134198,35.83333333333333,11.833333333333332,35.83333333333333,11.833333333333332,0.75,0.64,2,19,1
1.33333333333,1,0,7.642857142857143,2.7028439153439145,1.207545695045695,35.83333333333333,42.00000000000001,35.83333333333333,42.00000000000001,0.75,0.8133333333333332,2,26,1
6.16666666667,0,0,7.642857142857143,2.7028439153439145,3.1569504569504567,35.83333333333333,68.33333333333333,35.83333333333333,68.33333333333333,0.75,0.8916666666666666,2,4,5
0.666666666667,0,0,7.642857142857143,2.7028439153439145,0.45728114478114473,35.83333333333333,11.833333333333332,35.83333333333333,11.833333333333332,0.75,0.5549999999999999,2,7,4
4.16666666667,1,0,7.642857142857143,2.7028439153439145,1.0832732082732084,35.83333333333333,31.333333333333336,35.83333333333333,31.333333333333336,0.75,0.6316666666666666,2,24,5
2.83333333333,0,0,7.642857142857143,2.7028439153439145,0.6021224146224146,35.83333333333333,25.0,35.83333333333333,25.0,0.75,0.7233333333333334,2,8,1
3.0,0,0,7.642857142857143,3.1569504569504567,0.3910774410774411,68.33333333333333,8.333333333333334,68.33333333333333,8.333333333333334,0.8916666666666666,0.4683333333333333,4,11,3
8.83333333333,1,0,7.642857142857143,3.1569504569504567,2.5658790283790283,68.33333333333333,34.666666666666664,68.33333333333333,34.666666666666664,0.8916666666666666,0.6816666666666668,4,10,15
3.0,0,0,7.642857142857143,3.1569504569504567,1.207545695045695,68.33333333333333,42.00000000000001,68.33333333333333,42.00000000000001,0.8916666666666666,0.8133333333333332,4,26,2
10.6666666667,1,0,7.642857142857143,3.1569504569504567,3.2857864357864357,68.33333333333333,57.666666666666664,68.33333333333333,57.666666666666664,0.8916666666666666,0.9266666666666666,4,21,9
5.66666666667,1,0,7.642857142857143,3.1569504569504567,1.2065536315536314,68.33333333333333,27.333333333333336,68.33333333333333,27.333333333333336,0.8916666666666666,0.7716666666666667,4,22,8
0.833333333333,0,0,7.642857142857143,3.1569504569504567,0.21759259259259256,68.33333333333333,2.5,68.33333333333333,2.5,0.8916666666666666,0.37166666666666665,4,18,4
3.5,0,0,7.642857142857143,3.1569504569504567,2.1587301587301586,68.33333333333333,38.333333333333336,68.33333333333333,38.333333333333336,0.8916666666666666,0.7716666666666666,4,3,4
6.16666666667,0,0,7.642857142857143,3.1569504569504567,2.7028439153439145,68.33333333333333,35.83333333333333,68.33333333333333,35.83333333333333,0.8916666666666666,0.75,4,2,9
1.5,1,0,7.642857142857143,3.1569504569504567,0.45728114478114473,68.33333333333333,11.833333333333332,68.33333333333333,11.833333333333332,0.8916666666666666,0.5549999999999999,4,7,7
6.5,1,0,7.642857142857143,3.1569504569504567,0.6021224146224146,68.33333333333333,25.0,68.33333333333333,25.0,0.8916666666666666,0.7233333333333334,4,8,3
0.5,0,0,7.642857142857143,0.45728114478114473,0.3910774410774411,11.833333333333332,8.333333333333334,11.833333333333332,8.333333333333334,0.5549999999999999,0.4683333333333333,7,11,1
1.5,0,0,7.642857142857143,0.45728114478114473,1.0832732082732084,11.833333333333332,31.333333333333336,11.833333333333332,31.333333333333336,0.5549999999999999,0.6316666666666666,7,24,4
0.166666666667,0,0,7.642857142857143,0.45728114478114473,0.11978114478114478,11.833333333333332,5.833333333333334,11.833333333333332,5.833333333333334,0.5549999999999999,0.5,7,13,1
2.0,1,0,7.642857142857143,0.45728114478114473,3.2857864357864357,11.833333333333332,57.666666666666664,11.833333333333332,57.666666666666664,0.5549999999999999,0.9266666666666666,7,21,6
1.0,1,0,7.642857142857143,0.45728114478114473,1.2065536315536314,11.833333333333332,27.333333333333336,11.833333333333332,27.333333333333336,0.5549999999999999,0.7716666666666667,7,22,6
0.5,0,0,7.642857142857143,0.45728114478114473,1.207545695045695,11.833333333333332,42.00000000000001,11.833333333333332,42.00000000000001,0.5549999999999999,0.8133333333333332,7,26,2
0.333333333333,0,0,7.642857142857143,0.45728114478114473,2.1587301587301586,11.833333333333332,38.333333333333336,11.833333333333332,38.333333333333336,0.5549999999999999,0.7716666666666666,7,3,1
1.33333333333,0,0,7.642857142857143,0.45728114478114473,2.7028439153439145,11.833333333333332,35.83333333333333,11.833333333333332,35.83333333333333,0.5549999999999999,0.75,7,2,7
1.83333333333,1,0,7.642857142857143,0.45728114478114473,3.1569504569504567,11.833333333333332,68.33333333333333,11.833333333333332,68.33333333333333,0.5549999999999999,0.8916666666666666,7,4,8
1.0,0,0,7.642857142857143,1.0832732082732084,2.5658790283790283,31.333333333333336,34.666666666666664,31.333333333333336,34.666666666666664,0.6316666666666666,0.6816666666666668,24,10,3
1.16666666667,0,0,7.642857142857143,1.0832732082732084,0.11978114478114478,31.333333333333336,5.833333333333334,31.333333333333336,5.833333333333334,0.6316666666666666,0.5,24,13,2
4.66666666667,0,0,7.642857142857143,1.0832732082732084,3.2857864357864357,31.333333333333336,57.666666666666664,31.333333333333336,57.666666666666664,0.6316666666666666,0.9266666666666666,24,21,7
0.333333333333,0,0,7.642857142857143,1.0832732082732084,1.2065536315536314,31.333333333333336,27.333333333333336,31.333333333333336,27.333333333333336,0.6316666666666666,0.7716666666666667,24,22,1
4.66666666667,1,0,7.642857142857143,1.0832732082732084,1.207545695045695,31.333333333333336,42.00000000000001,31.333333333333336,42.00000000000001,0.6316666666666666,0.8133333333333332,24,26,4
2.66666666667,1,0,7.642857142857143,1.0832732082732084,2.1587301587301586,31.333333333333336,38.333333333333336,31.333333333333336,38.333333333333336,0.6316666666666666,0.7716666666666666,24,3,3
3.33333333333,1,0,7.642857142857143,1.0832732082732084,2.7028439153439145,31.333333333333336,35.83333333333333,31.333333333333336,35.83333333333333,0.6316666666666666,0.75,24,2,8
4.5,0,0,7.642857142857143,1.0832732082732084,3.1569504569504567,31.333333333333336,68.33333333333333,31.333333333333336,68.33333333333333,0.6316666666666666,0.8916666666666666,24,4,7
1.33333333333,0,0,7.642857142857143,1.0832732082732084,0.45728114478114473,31.333333333333336,11.833333333333332,31.333333333333336,11.833333333333332,0.6316666666666666,0.5549999999999999,24,7,7
0.833333333333,0,0,7.642857142857143,1.0832732082732084,0.6021224146224146,31.333333333333336,25.0,31.333333333333336,25.0,0.6316666666666666,0.7233333333333334,24,8,1
1.33333333333,0,0,7.642857142857143,0.6021224146224146,1.0832732082732084,25.0,31.333333333333336,25.0,31.333333333333336,0.7233333333333334,0.6316666666666666,8,24,2
5.0,1,0,7.642857142857143,0.6021224146224146,2.5658790283790283,25.0,34.666666666666664,25.0,34.666666666666664,0.7233333333333334,0.6816666666666668,8,10,2
0.166666666667,0,0,7.642857142857143,0.6021224146224146,0.11978114478114478,25.0,5.833333333333334,25.0,5.833333333333334,0.7233333333333334,0.5,8,13,1
2.83333333333,1,0,7.642857142857143,0.6021224146224146,3.2857864357864357,25.0,57.666666666666664,25.0,57.666666666666664,0.7233333333333334,0.9266666666666666,8,21,1
2.66666666667,1,0,7.642857142857143,0.6021224146224146,1.2065536315536314,25.0,27.333333333333336,25.0,27.333333333333336,0.7233333333333334,0.7716666666666667,8,22,1
4.16666666667,1,0,7.642857142857143,0.6021224146224146,3.1569504569504567,25.0,68.33333333333333,25.0,68.33333333333333,0.7233333333333334,0.8916666666666666,8,4,1
1.0,0,1,7.928571428571429,0.25066137566137564,1.9519300144300142,10.999999999999998,46.00000000000001,10.999999999999998,46.00000000000001,0.4833333333333333,0.6,11,42,1
0.833333333333,0,1,7.928571428571429,0.25066137566137564,3.6691919191919187,10.999999999999998,26.833333333333332,10.999999999999998,26.833333333333332,0.4833333333333333,0.7933333333333332,11,7,1
0.333333333333,1,1,7.928571428571429,0.25066137566137564,1.6485449735449735,10.999999999999998,34.0,10.999999999999998,34.0,0.4833333333333333,0.7266666666666667,11,22,2
0.666666666667,0,1,7.928571428571429,0.38486652236652236,1.3551046176046178,15.666666666666668,26.5,15.666666666666668,26.5,0.6616666666666666,0.7733333333333333,10,25,2
2.16666666667,0,1,7.928571428571429,0.38486652236652236,0.9050986050986051,15.666666666666668,31.333333333333332,15.666666666666668,31.333333333333332,0.6616666666666666,0.88,10,15,5
3.66666666667,0,1,7.928571428571429,0.38486652236652236,1.1327441077441078,15.666666666666668,33.666666666666664,15.666666666666668,33.666666666666664,0.6616666666666666,0.5683333333333334,10,21,8
1.83333333333,0,1,7.928571428571429,0.38486652236652236,1.6485449735449735,15.666666666666668,34.0,15.666666666666668,34.0,0.6616666666666666,0.7266666666666667,10,22,3
0.166666666667,0,1,7.928571428571429,0.38486652236652236,0.2732804232804233,15.666666666666668,10.833333333333332,15.666666666666668,10.833333333333332,0.6616666666666666,0.2733333333333333,10,3,1
1.33333333333,0,1,7.928571428571429,0.38486652236652236,0.6982864357864358,15.666666666666668,28.166666666666668,15.666666666666668,28.166666666666668,0.6616666666666666,0.6116666666666667,10,8,1
2.33333333333,0,1,7.928571428571429,1.0535834535834538,1.3551046176046178,33.0,26.5,33.0,26.5,0.6433333333333333,0.7733333333333333,26,25,3
2.66666666667,0,1,7.928571428571429,1.0535834535834538,1.1327441077441078,33.0,33.666666666666664,33.0,33.666666666666664,0.6433333333333333,0.5683333333333334,26,21,6
5.5,1,1,7.928571428571429,1.0535834535834538,1.6485449735449735,33.0,34.0,33.0,34.0,0.6433333333333333,0.7266666666666667,26,22,3
3.33333333333,0,1,7.928571428571429,1.0535834535834538,1.9519300144300142,33.0,46.00000000000001,33.0,46.00000000000001,0.6433333333333333,0.6,26,42,4
1.5,0,1,7.928571428571429,1.0535834535834538,0.3805615680615681,33.0,16.5,33.0,16.5,0.6433333333333333,0.8416666666666667,26,1,6
0.5,1,1,7.928571428571429,1.0535834535834538,0.2732804232804233,33.0,10.833333333333332,33.0,10.833333333333332,0.6433333333333333,0.2733333333333333,26,3,3
3.83333333333,1,1,7.928571428571429,1.0535834535834538,1.2490860990860988,33.0,46.16666666666667,33.0,46.16666666666667,0.6433333333333333,0.7866666666666667,26,4,3
3.0,0,1,7.928571428571429,1.0535834535834538,0.6982864357864358,33.0,28.166666666666668,33.0,28.166666666666668,0.6433333333333333,0.6116666666666667,26,8,4
1.33333333333,0,1,7.928571428571429,0.9050986050986051,0.38486652236652236,31.333333333333332,15.666666666666668,31.333333333333332,15.666666666666668,0.88,0.6616666666666666,15,10,3
2.16666666667,1,1,7.928571428571429,0.9050986050986051,1.1327441077441078,31.333333333333332,33.666666666666664,31.333333333333332,33.666666666666664,0.88,0.5683333333333334,15,21,7
0.333333333333,0,1,7.928571428571429,0.9050986050986051,1.6485449735449735,31.333333333333332,34.0,31.333333333333332,34.0,0.88,0.7266666666666667,15,22,1
1.33333333333,1,1,7.928571428571429,0.9050986050986051,1.3551046176046178,31.333333333333332,26.5,31.333333333333332,26.5,0.88,0.7733333333333333,15,25,1
3.0,1,1,7.928571428571429,0.9050986050986051,1.9519300144300142,31.333333333333332,46.00000000000001,31.333333333333332,46.00000000000001,0.88,0.6,15,42,4
0.333333333333,0,1,7.928571428571429,0.9050986050986051,0.3805615680615681,31.333333333333332,16.5,31.333333333333332,16.5,0.88,0.8416666666666667,15,1,1
3.5,0,1,7.928571428571429,0.9050986050986051,0.2732804232804233,31.333333333333332,10.833333333333332,31.333333333333332,10.833333333333332,0.88,0.2733333333333333,15,3,9
1.83333333333,0,1,7.928571428571429,0.9050986050986051,1.2490860990860988,31.333333333333332,46.16666666666667,31.333333333333332,46.16666666666667,0.88,0.7866666666666667,15,4,1
1.66666666667,1,1,7.928571428571429,0.9050986050986051,3.6691919191919187,31.333333333333332,26.833333333333332,31.333333333333332,26.833333333333332,0.88,0.7933333333333332,15,7,5
2.83333333333,1,1,7.928571428571429,0.9050986050986051,0.6982864357864358,31.333333333333332,28.166666666666668,31.333333333333332,28.166666666666668,0.88,0.6116666666666667,15,8,2
3.5,0,1,7.928571428571429,1.1327441077441078,0.38486652236652236,33.666666666666664,15.666666666666668,33.666666666666664,15.666666666666668,0.5683333333333334,0.6616666666666666,21,10,5
1.66666666667,0,1,7.928571428571429,1.1327441077441078,1.0535834535834538,33.666666666666664,33.0,33.666666666666664,33.0,0.5683333333333334,0.6433333333333333,21,26,2
2.0,1,1,7.928571428571429,1.1327441077441078,0.9050986050986051,33.666666666666664,31.333333333333332,33.666666666666664,31.333333333333332,0.5683333333333334,0.88,21,15,5
2.33333333333,0,1,7.928571428571429,1.1327441077441078,1.6485449735449735,33.666666666666664,34.0,33.666666666666664,34.0,0.5683333333333334,0.7266666666666667,21,22,5
2.0,1,1,7.928571428571429,1.1327441077441078,1.3551046176046178,33.666666666666664,26.5,33.666666666666664,26.5,0.5683333333333334,0.7733333333333333,21,25,5
1.5,0,1,7.928571428571429,1.1327441077441078,0.8791125541125541,33.666666666666664,12.833333333333332,33.666666666666664,12.833333333333332,0.5683333333333334,0.7283333333333334,21,16,1
7.16666666667,1,1,7.928571428571429,1.1327441077441078,1.9519300144300142,33.666666666666664,46.00000000000001,33.666666666666664,46.00000000000001,0.5683333333333334,0.6,21,42,13
0.666666666667,0,1,7.928571428571429,1.1327441077441078,0.2732804232804233,33.666666666666664,10.833333333333332,33.666666666666664,10.833333333333332,0.5683333333333334,0.2733333333333333,21,3,4
2.16666666667,0,1,7.928571428571429,1.1327441077441078,1.2490860990860988,33.666666666666664,46.16666666666667,33.666666666666664,46.16666666666667,0.5683333333333334,0.7866666666666667,21,4,1
4.0,1,1,7.928571428571429,1.1327441077441078,3.6691919191919187,33.666666666666664,26.833333333333332,33.666666666666664,26.833333333333332,0.5683333333333334,0.7933333333333332,21,7,2
1.16666666667,1,1,7.928571428571429,1.1327441077441078,0.6982864357864358,33.666666666666664,28.166666666666668,33.666666666666664,28.166666666666668,0.5683333333333334,0.6116666666666667,21,8,6
1.83333333333,0,1,7.928571428571429,1.6485449735449735,1.3551046176046178,34.0,26.5,34.0,26.5,0.7266666666666667,0.7733333333333333,22,25,1
2.33333333333,1,1,7.928571428571429,1.6485449735449735,1.0535834535834538,34.0,33.0,34.0,33.0,0.7266666666666667,0.6433333333333333,22,26,4
0.333333333333,0,1,7.928571428571429,1.6485449735449735,0.9050986050986051,34.0,31.333333333333332,34.0,31.333333333333332,0.7266666666666667,0.88,22,15,1
2.83333333333,0,1,7.928571428571429,1.6485449735449735,1.1327441077441078,34.0,33.666666666666664,34.0,33.666666666666664,0.7266666666666667,0.5683333333333334,22,21,5
1.66666666667,0,1,7.928571428571429,1.6485449735449735,0.38486652236652236,34.0,15.666666666666668,34.0,15.666666666666668,0.7266666666666667,0.6616666666666666,22,10,2
2.16666666667,0,1,7.928571428571429,1.6485449735449735,0.8791125541125541,34.0,12.833333333333332,34.0,12.833333333333332,0.7266666666666667,0.7283333333333334,22,16,2
2.0,0,1,7.928571428571429,1.6485449735449735,1.9519300144300142,34.0,46.00000000000001,34.0,46.00000000000001,0.7266666666666667,0.6,22,42,3
6.5,0,1,7.928571428571429,1.6485449735449735,3.6691919191919187,34.0,26.833333333333332,34.0,26.833333333333332,0.7266666666666667,0.7933333333333332,22,7,2
5.83333333333,0,1,7.928571428571429,1.6485449735449735,0.6982864357864358,34.0,28.166666666666668,34.0,28.166666666666668,0.7266666666666667,0.6116666666666667,22,8,10
0.833333333333,0,1,7.928571428571429,1.3551046176046178,0.38486652236652236,26.5,15.666666666666668,26.5,15.666666666666668,0.7733333333333333,0.6616666666666666,25,10,1
3.0,0,1,7.928571428571429,1.3551046176046178,1.0535834535834538,26.5,33.0,26.5,33.0,0.7733333333333333,0.6433333333333333,25,26,9
2.16666666667,1,1,7.928571428571429,1.3551046176046178,0.9050986050986051,26.5,31.333333333333332,26.5,31.333333333333332,0.7733333333333333,0.88,25,15,4
